trip_id,avg_speed_mps,max_speed_mps,std_speed_mps,idle_ratio,stops_per_km,accel_noise,cluster
30627,17.54659722222222,22.14,5.325010715064134,0.020833333333333332,0.4085416203991561,0.6806352442125928,3
30628,13.912791519434627,21.69,5.207980453621068,0.014134275618374558,0.24592391156617224,0.6420755352042323,3
30639,19.84910907577019,31.37,7.68794634626656,0.0016652789342214821,0.04073046551320094,0.580043532849044,1
30640,24.31137254901961,29.92,6.473055471391931,0.006535947712418301,0.13354959606980388,0.47909340613629686,1
30643,29.821776315789474,38.63,5.348187451441362,0.0008223684210526315,0.01378307176991336,0.27786679317819035,1
30644,23.023629032258068,30.65,7.643733711736125,0.016129032258064516,0.3859349282908834,0.8253858422688665,1
30646,17.683369565217394,21.92,5.538641977089517,0.021739130434782608,0.5737213169349377,0.8610190742102327,0
30649,14.040997679814385,21.28,6.1304499728865105,0.04176334106728538,0.34181562289327877,0.702259476328389,0
30655,15.103076923076923,22.74,4.7133872832965835,0.008097165991902834,0.2665408291143468,0.40687486340586915,3
30666,12.096503856041132,21.25,5.998175396356854,0.028277634961439587,0.7759834807407492,0.6995204542966428,0
30667,16.17030120481928,20.84,4.2156780564389305,0.012048192771084338,0.36423249645248856,0.7245822202755143,3
30668,17.89374074074074,25.67,5.937345310843226,0.007407407407407408,0.20694778357911014,0.7630105701178223,3
30669,21.780000000000005,25.85,4.836664338687737,0.0106951871657754,0.24465712969716683,0.7441853451640857,3
30670,23.145362776025237,28.61,4.7923768604414345,0.006309148264984227,0.13715243858607992,0.5231888590924706,1
30671,17.999652173913045,22.85,5.54952123754595,0.017391304347826087,0.47603159779479487,0.6930848913853674,0
30673,18.108767772511847,25.72,6.056956863285451,0.009478672985781991,0.2578834381545787,0.6591943134290092,3
30674,19.188630952380954,27.69,7.018542780988498,0.011904761904761904,0.30890278819053923,0.7801504537837058,0
30675,19.122954545454544,25.9,7.531730780065657,0.03409090909090909,0.5874222501932244,1.0128246605920734,0
30677,16.784,21.64,6.042893788023527,0.02666666666666667,0.7205203401772882,0.98254770876533,0
30678,21.05007299270073,26.37,5.983627600774054,0.014598540145985401,0.3490320997218258,0.7323883171233847,3
30679,18.194202127659576,25.59,7.050602426471491,0.010638297872340425,0.28945491297865666,0.7900416289038632,0
30680,21.0801652892562,27.46,5.151390940592376,0.008264462809917356,0.12869575277749454,0.46015430993339207,1
30685,18.91973384030418,25.79,7.367490062096492,0.0076045627376425855,0.20107737343855864,0.6224072940564374,1
30687,18.23111888111888,23.64,5.092332657531142,0.013986013986013986,0.44625902921576854,0.6208354207987088,3
30689,17.15527559055118,22.71,5.809742676179378,0.015748031496062992,0.4808875339204001,0.9353914383065214,0
30691,17.822615384615386,23.55,6.636851379734701,0.023076923076923078,0.4412169665222425,0.6087068514545831,0
30692,17.726093750000004,26.54,8.303743624336612,0.03125,0.896671935558848,1.1002885624393814,2
30693,15.420833333333334,21.31,6.374068178086024,0.041666666666666664,1.2864303045048076,1.2951579218586402,2
30695,18.799342723004695,26.03,6.224941241867313,0.009389671361502348,0.24352440662506902,0.627158160666483,3
30697,20.12716577540107,25.68,6.543148679417863,0.0106951871657754,0.2675880356947861,0.6335376014674411,1
30698,19.917456709956713,30.13,5.7672149530969925,0.00974025974025974,0.1622305656338175,0.6138800811745226,1
30701,10.720552763819096,21.04,5.736179299915913,0.010050251256281407,0.46632647458134396,0.723454814543983,0
30704,16.30974193548387,23.84,5.652287341551845,0.012903225806451613,0.4152559071456693,1.0421256997243538,0
30705,19.992994652406416,27.88,7.09182361279887,0.016042780748663103,0.26445044968679793,0.7804182777024401,1
30706,19.461902552204176,26.26,5.441312759559817,0.013921113689095127,0.2350467013996969,0.6239100263100703,3
30707,17.994999999999997,24.07,7.030923705879245,0.02631578947368421,0.7564260685784724,0.9937189408144202,0
30708,18.909205776173287,22.61,3.579856311413036,0.007220216606498195,0.18909672253378101,0.5378176513344988,3
30709,18.8444705882353,24.62,5.946032489549818,0.023529411764705882,0.7048858688994906,0.9948749622320336,0
30710,15.933265306122449,24.36,5.716178932002907,0.017006802721088437,0.6075399734693739,0.8378702889829723,0
30711,11.062219780219781,20.38,6.342761879448807,0.16263736263736264,0.20285292567994176,0.7014283727612802,2
30764,15.417636363636362,21.0,6.202648543862347,0.01818181818181818,0.5768361533697318,0.5919164954743861,0
